#===============
# ll~ : tavt
# qq~ : sc~
# FF  : tensor
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
58.394  200.0  300.0  0.00528	0.06826	0.0576	0.01866	0.0012	4e-05	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	2e-05	0.0	0.0	
29.388  300.0  400.0  0.00212	0.0302	0.04722	0.05588	0.0417	0.01384	0.00124	0.0001	6e-05	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	
15.933  400.0  500.0  0.00076	0.0154	0.02422	0.03242	0.04078	0.04228	0.03042	0.00958	0.00104	8e-05	2e-05	0.0	2e-05	2e-05	0.0	0.0	
9.1196  500.0  600.0  0.0006	0.00922	0.01384	0.02094	0.02648	0.03048	0.03392	0.03356	0.02232	0.00828	0.00134	0.00016	0.0001	2e-05	0.0	2e-05	
5.4278  600.0  700.0  0.00052	0.00558	0.00898	0.01292	0.01622	0.02	0.02286	0.0261	0.02816	0.02552	0.01814	0.00738	0.00116	0.00012	2e-05	2e-05	
3.3148  700.0  800.0  0.0001	0.00346	0.00566	0.0085	0.01072	0.01464	0.01568	0.0186	0.01962	0.0214	0.0206	0.0206	0.01532	0.00624	6e-05	2e-05	
2.0726  800.0  900.0  0.00018	0.00256	0.0046	0.00586	0.00778	0.01024	0.01174	0.01454	0.01608	0.01696	0.01728	0.01798	0.01782	0.03038	0.003	6e-05	
1.3239  900.0  1000.0  2e-05	0.00174	0.00386	0.00452	0.00578	0.0076	0.00956	0.01032	0.01254	0.01306	0.01334	0.01418	0.0154	0.03726	0.0204	0.0014	
0.8586  1000.0  1100.0  8e-05	0.00132	0.00294	0.00396	0.00458	0.00512	0.0074	0.00844	0.00854	0.01042	0.01114	0.01122	0.01234	0.03212	0.0296	0.01262	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
0.06334  2000.0  10000.0  4e-05	0.00026	0.00032	0.00034	0.00064	0.00072	0.00092	0.0008	0.0015	0.00168	0.00126	0.00186	0.002	0.0046	0.0054	0.0676	
