#===============
# ll~ : tavt
# qq~ : us~
# FF  : scalar
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
167.752  200.0  300.0  0.00476	0.06718	0.05784	0.01956	0.00126	6e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
120.906  300.0  400.0  0.00168	0.03004	0.04606	0.05794	0.0419	0.01458	0.00128	8e-05	8e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	
88.376  400.0  500.0  0.00114	0.01622	0.02666	0.0329	0.0406	0.04348	0.0313	0.01092	0.00124	0.0002	6e-05	0.0	0.0	0.0	0.0	0.0	
64.866  500.0  600.0  0.0007	0.00846	0.01562	0.02148	0.0261	0.03022	0.03402	0.03412	0.02396	0.00898	0.00102	0.0001	4e-05	4e-05	0.0	0.0	
47.764  600.0  700.0  0.0003	0.0066	0.00902	0.01298	0.01706	0.02174	0.02434	0.02628	0.0271	0.026	0.01944	0.00764	0.00104	0.00012	0.0	0.0	
35.35  700.0  800.0  0.0002	0.00442	0.00586	0.00976	0.01284	0.01478	0.01736	0.01884	0.01892	0.02186	0.0222	0.02206	0.01456	0.00638	4e-05	0.0	
26.232  800.0  900.0  0.0001	0.003	0.0044	0.00684	0.00806	0.01092	0.01226	0.01476	0.01598	0.017	0.01704	0.01754	0.01954	0.03212	0.00226	6e-05	
19.4704  900.0  1000.0  0.00014	0.00196	0.0034	0.0042	0.00606	0.00782	0.00916	0.01128	0.013	0.01312	0.0139	0.0143	0.01544	0.03738	0.02074	0.00108	
14.4034  1000.0  1100.0  4e-05	0.00128	0.00274	0.00396	0.00484	0.00526	0.00652	0.00816	0.0089	0.01018	0.012	0.01122	0.01224	0.0304	0.03012	0.012	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
2.1324  2000.0  10000.0  0.0	0.00022	0.00044	0.00036	0.0003	0.0007	0.00088	0.0011	0.00134	0.00156	0.00176	0.00164	0.00152	0.0048	0.0058	0.06912	
