#===============
# ll~ : tavt
# qq~ : ud~
# FF  : scalar
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
226.76  200.0  300.0  0.00398	0.06652	0.06204	0.02006	0.0012	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
175.398  300.0  400.0  0.00162	0.03336	0.0477	0.05634	0.04506	0.01512	0.00102	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
136.33  400.0  500.0  0.00058	0.01638	0.0264	0.03532	0.04126	0.04454	0.03252	0.0115	0.00112	0.00012	0.0	0.0	0.0	2e-05	0.0	0.0	
105.416  500.0  600.0  0.00074	0.00888	0.0158	0.02028	0.02734	0.0311	0.03478	0.03578	0.02444	0.00868	0.00098	6e-05	0.0	2e-05	2e-05	0.0	
81.194  600.0  700.0  0.0005	0.00594	0.00936	0.01412	0.01666	0.02078	0.02518	0.0272	0.02682	0.02714	0.0195	0.0066	0.00098	6e-05	2e-05	4e-05	
62.488  700.0  800.0  0.00016	0.00434	0.00682	0.00928	0.01252	0.01508	0.01672	0.0198	0.01914	0.02256	0.02122	0.02134	0.01492	0.00748	6e-05	0.0	
47.63  800.0  900.0  0.00014	0.00288	0.00524	0.00626	0.00842	0.01022	0.01226	0.01474	0.01546	0.0173	0.01826	0.01848	0.01858	0.0322	0.00272	0.0	
36.204  900.0  1000.0  6e-05	0.00208	0.00382	0.0055	0.00674	0.00844	0.00876	0.01018	0.01164	0.01262	0.01406	0.01366	0.01438	0.03708	0.0218	0.00086	
27.242  1000.0  1100.0  8e-05	0.00132	0.00226	0.0037	0.00542	0.00574	0.00692	0.00786	0.00912	0.0101	0.01112	0.01262	0.01204	0.0319	0.03216	0.0124	
20.402  1100.0  1200.0  2e-05	0.00084	0.00192	0.00326	0.0043	0.0043	0.00518	0.00614	0.00738	0.00746	0.00872	0.00962	0.00988	0.027	0.0264	0.03058	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
11.6124  1500.0  1750.0  0.0	0.00032	0.00072	0.00098	0.00144	0.0015	0.00236	0.00274	0.00288	0.00346	0.00362	0.00442	0.00442	0.01234	0.01346	0.067	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
2.4148  2000.0  10000.0  2e-05	0.00018	0.0004	0.0003	0.0004	0.00066	0.001	0.00106	0.0015	0.0014	0.00184	0.002	0.00202	0.00496	0.0068	0.06748	
