#===============
# ll~ : tavt
# qq~ : du~
# FF  : vector
# XY  : LL RR  
# coef : 0 0
# type : W*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
166.29  200.0  300.0  0.00524	0.06102	0.0433	0.01028	0.00038	2e-05	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
60.234  300.0  400.0  0.0026	0.0405	0.04794	0.04604	0.03102	0.00854	0.00058	2e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	
26.563  400.0  500.0  0.00202	0.02668	0.03256	0.03438	0.03532	0.03526	0.02172	0.00684	0.0004	6e-05	6e-05	0.0	2e-05	2e-05	0.0	0.0	
13.061  500.0  600.0  0.00146	0.01836	0.02392	0.0241	0.0273	0.02682	0.02676	0.02588	0.01664	0.0052	0.00044	2e-05	0.0	0.0	0.0	0.0	
6.8901  600.0  700.0  0.00126	0.01316	0.01718	0.02046	0.02166	0.02166	0.02326	0.0216	0.0212	0.01832	0.01276	0.00408	0.0006	4e-05	0.0	0.0	
3.8388  700.0  800.0  0.0007	0.0106	0.0135	0.01612	0.01788	0.01906	0.01802	0.01726	0.01732	0.01814	0.01638	0.01496	0.0102	0.0038	2e-05	0.0	
2.2121  800.0  900.0  0.00046	0.0087	0.01172	0.01248	0.01388	0.0141	0.01442	0.01602	0.01562	0.0159	0.01546	0.01336	0.01256	0.02242	0.00156	6e-05	
1.3112  900.0  1000.0  0.00056	0.00622	0.0094	0.01122	0.01222	0.01222	0.01214	0.01264	0.0139	0.01312	0.01354	0.0127	0.01222	0.02712	0.01394	0.00048	
0.79975  1000.0  1100.0  0.00046	0.00434	0.00742	0.00812	0.00948	0.01032	0.0106	0.01154	0.01248	0.01142	0.01154	0.01082	0.00986	0.02664	0.02156	0.0077	
0.49263  1100.0  1200.0  0.00036	0.00404	0.00556	0.00806	0.00854	0.00866	0.00892	0.00908	0.00942	0.01038	0.01028	0.0096	0.00992	0.0238	0.02092	0.02202	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
0.15216  1500.0  1750.0  0.00038	0.00224	0.00262	0.00356	0.00436	0.00534	0.00564	0.00566	0.00598	0.00582	0.00574	0.00648	0.00648	0.01424	0.0146	0.05286	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
0.02804  2000.0  10000.0  0.00014	0.00158	0.00158	0.00182	0.0018	0.00248	0.0033	0.00358	0.00356	0.00372	0.00366	0.00368	0.00374	0.00904	0.00884	0.06212	
