#===============
# ll~ : tavt
# qq~ : ud~
# FF  : scalar-tensor
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
0.34318  200.0  300.0  0.00452	0.06424	0.05616	0.01924	0.00154	6e-05	2e-05	2e-05	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	2e-05	
-1.03206  300.0  400.0  0.00204	0.03158	0.04676	0.05432	0.04208	0.01402	0.00144	6e-05	2e-05	4e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	
0.21168  400.0  500.0  0.00124	0.01574	0.02484	0.03382	0.04176	0.04342	0.03048	0.0113	0.00122	2e-05	2e-05	2e-05	0.0	0.0	2e-05	0.0	
-1.23274  500.0  600.0  0.00044	0.00896	0.01516	0.02102	0.02512	0.0306	0.03352	0.03276	0.02546	0.0084	0.00122	0.00016	2e-05	0.0	0.0	0.0	
0.39506  600.0  700.0  0.00032	0.00676	0.01026	0.01298	0.01788	0.02114	0.022	0.02526	0.02722	0.02614	0.01866	0.00678	0.00104	0.0001	0.0	2e-05	
-0.79698  700.0  800.0  0.00022	0.0041	0.00582	0.0093	0.01192	0.01432	0.01674	0.01854	0.0197	0.02264	0.02216	0.02148	0.0142	0.00662	0.0	0.0	
-0.10106  800.0  900.0  0.00022	0.00244	0.0046	0.00668	0.00886	0.0097	0.0128	0.0145	0.01422	0.01608	0.01892	0.01882	0.01782	0.031	0.00258	6e-05	
-0.12428  900.0  1000.0  8e-05	0.00202	0.00364	0.00508	0.00602	0.00748	0.00882	0.01096	0.01168	0.01276	0.01512	0.01392	0.01482	0.03738	0.02064	0.0009	
-0.33502  1000.0  1100.0  0.00012	0.00142	0.0027	0.00416	0.0049	0.00576	0.00758	0.0085	0.00926	0.01052	0.01158	0.01152	0.01202	0.03278	0.02858	0.01172	
-0.09424  1100.0  1200.0  4e-05	0.00102	0.0022	0.00282	0.00416	0.00514	0.0059	0.00636	0.00724	0.00792	0.00834	0.01026	0.01098	0.02708	0.02716	0.03102	
-0.05118  1200.0  1300.0  8e-05	0.00046	0.00124	0.00252	0.00298	0.0037	0.00444	0.0051	0.00584	0.00736	0.00742	0.00808	0.00886	0.02312	0.02288	0.04456	
0.00585  1300.0  1400.0  4e-05	0.00056	0.00112	0.0019	0.0023	0.00352	0.00346	0.0047	0.00452	0.0052	0.00592	0.00652	0.00696	0.01816	0.02136	0.05614	
-0.02028  1400.0  1500.0  4e-05	0.00042	0.00082	0.00108	0.0019	0.00236	0.00292	0.0033	0.00382	0.00478	0.00454	0.0054	0.00594	0.01582	0.01826	0.06162	
-0.07702  1500.0  1750.0  2e-05	0.00046	0.0006	0.0009	0.00168	0.00198	0.0028	0.00266	0.00322	0.0033	0.00378	0.00406	0.00428	0.01238	0.01378	0.06886	
0.02324  1750.0  2000.0  8e-05	0.00028	0.00058	0.00072	0.00078	0.00158	0.002	0.00212	0.00194	0.00262	0.0025	0.00252	0.00324	0.00788	0.0098	0.07226	
-0.00834  2000.0  10000.0  2e-05	0.00028	0.00032	0.00026	0.0005	0.00068	0.00098	0.00106	0.00138	0.00138	0.00186	0.00178	0.00188	0.0053	0.00596	0.06654	
