#===============
# ll~ : tavt
# qq~ : bc~
# FF  : tensor
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
24.772  200.0  300.0  0.00496	0.06454	0.05726	0.01746	0.00148	0.00022	4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
11.6868  300.0  400.0  0.0022	0.02862	0.04658	0.05518	0.04142	0.01294	0.00144	0.00014	2e-05	2e-05	0.0	2e-05	0.0	0.0	0.0	0.0	
5.9854  400.0  500.0  0.00092	0.0151	0.0231	0.03216	0.0398	0.04272	0.03078	0.0102	0.00142	0.00012	6e-05	0.0	0.0	0.0	2e-05	0.0	
3.23  500.0  600.0  0.00056	0.00844	0.01454	0.0199	0.02512	0.02952	0.0342	0.0328	0.02336	0.0081	0.00126	0.00012	2e-05	4e-05	0.0	0.0	
1.82328  600.0  700.0  0.0004	0.00516	0.00896	0.01266	0.01744	0.01962	0.02392	0.02584	0.02542	0.02682	0.01688	0.00676	0.00134	0.00022	2e-05	0.0	
1.0553  700.0  800.0  0.00028	0.00344	0.00558	0.00936	0.011	0.01428	0.01602	0.01932	0.02068	0.02174	0.02146	0.0214	0.01414	0.0072	0.00016	2e-05	
0.62644  800.0  900.0  0.00014	0.0021	0.0041	0.00664	0.00698	0.00926	0.0114	0.013	0.01478	0.01616	0.0166	0.01808	0.01798	0.02976	0.00308	0.00014	
0.37832  900.0  1000.0  4e-05	0.002	0.00352	0.00418	0.00604	0.00762	0.00922	0.0103	0.0116	0.012	0.01444	0.0145	0.01504	0.03804	0.02026	0.00114	
0.23232  1000.0  1100.0  4e-05	0.00116	0.00274	0.00352	0.00462	0.00606	0.00756	0.008	0.00968	0.0104	0.01116	0.01108	0.01292	0.03114	0.03032	0.0128	
0.14388  1100.0  1200.0  0.0001	0.00086	0.00168	0.00244	0.00364	0.00488	0.00522	0.00596	0.0072	0.008	0.00908	0.0087	0.00942	0.02536	0.02708	0.03112	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	
0.00673  2000.0  10000.0  0.0	0.00024	0.00024	0.00038	0.00042	0.0007	0.00096	0.00118	0.0015	0.00136	0.0016	0.00188	0.0019	0.00536	0.00554	0.06828	
