#===============
# ll~ : tavt
# qq~ : su~
# FF  : scalar-tensor
# XY  : LL LR RL RR
# coef : 0 0
# type : Reg*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
-0.23844  200.0  300.0  0.00472	0.07282	0.06106	0.01832	0.00148	6e-05	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.22504  300.0  400.0  0.00196	0.0323	0.0507	0.05944	0.04338	0.01408	0.00112	0.0	0.0	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	
-0.01433  400.0  500.0  0.00092	0.01638	0.02592	0.03596	0.0414	0.04516	0.0314	0.0106	0.00102	8e-05	6e-05	0.0	0.0	0.0	0.0	0.0	
0.09817  500.0  600.0  0.00056	0.00918	0.01512	0.02166	0.02668	0.03008	0.03418	0.03346	0.02354	0.00826	0.0011	0.00014	2e-05	0.0	0.0	0.0	
0.00389  600.0  700.0  0.00032	0.00572	0.00988	0.01314	0.01794	0.02236	0.02478	0.0251	0.02626	0.02624	0.01878	0.00738	0.00102	0.00012	2e-05	0.0	
0.01091  700.0  800.0  0.00026	0.00376	0.00618	0.00958	0.0126	0.0151	0.01708	0.0188	0.02024	0.02184	0.02222	0.02122	0.01414	0.00678	2e-05	8e-05	
-0.00047  800.0  900.0  0.00016	0.00294	0.00484	0.00616	0.00916	0.01042	0.01206	0.01354	0.0153	0.01712	0.01764	0.018	0.01886	0.0319	0.00276	6e-05	
0.0  900.0  1000.0  0.00012	0.00168	0.00366	0.00462	0.00666	0.00776	0.0094	0.01096	0.01292	0.01322	0.01312	0.0143	0.01452	0.0381	0.01948	0.00086	
0.00126  1000.0  1100.0  2e-05	0.00118	0.0028	0.00382	0.0045	0.00594	0.00706	0.00754	0.00984	0.01036	0.0118	0.01076	0.01228	0.03202	0.03072	0.01276	
0.00221  1100.0  1200.0  2e-05	0.00094	0.00188	0.00334	0.00386	0.00474	0.00518	0.00668	0.00718	0.00808	0.00872	0.00968	0.00942	0.02574	0.02696	0.02984	
0.00199  1200.0  1300.0  8e-05	0.00064	0.00148	0.00276	0.00336	0.00404	0.0047	0.00558	0.00512	0.0062	0.00714	0.0078	0.00768	0.02234	0.02264	0.04482	
0.00232  1300.0  1400.0  0.0	0.00044	0.00096	0.00176	0.00286	0.00338	0.00394	0.00448	0.00506	0.00556	0.00556	0.0065	0.00678	0.01946	0.01946	0.05564	
0.00135  1400.0  1500.0  0.0	0.0005	0.00088	0.00116	0.0021	0.00278	0.0032	0.00346	0.00418	0.00456	0.00504	0.0058	0.0051	0.01582	0.01686	0.06264	
0.00267  1500.0  1750.0  4e-05	0.00034	0.00046	0.00134	0.00168	0.00216	0.00256	0.00304	0.00332	0.00346	0.00408	0.00402	0.00454	0.01224	0.0138	0.06798	
-0.00046  1750.0  2000.0  6e-05	0.00034	0.0004	0.00056	0.00096	0.00128	0.0017	0.00198	0.00226	0.0024	0.00236	0.00266	0.00272	0.00836	0.00976	0.07026	
0.00029  2000.0  10000.0  4e-05	0.00022	0.00024	0.00052	0.00052	0.00044	0.00112	0.00098	0.00138	0.00162	0.0017	0.00184	0.00184	0.00562	0.00592	0.06882	
