#===============
# ll~ : ee
# qq~ : uc~
# FF  : vector
# XY  : LL RR  
# coef : 0 0
# type : Z*Z
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
#
1.63908  200.0  300.0  0.00028	0.00022	0.0005	0.00086	0.00576	0.08134	0.05632	0.0391	0.0288	0.01868	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.29972  300.0  400.0  8e-05	6e-05	0.0001	0.00014	0.00014	0.00034	0.00052	0.00078	0.00094	0.00946	0.0832	0.0649	0.04986	0.03978	0.02906	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.08914  400.0  500.0  2e-05	4e-05	6e-05	4e-05	6e-05	0.00016	0.0002	0.00018	0.0003	0.00052	0.0007	0.00046	0.0012	0.00118	0.0099	0.08502	0.07114	0.05862	0.04952	0.03518	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.03381  500.0  600.0  2e-05	6e-05	0.0	0.0	8e-05	0.00018	0.00014	0.00016	0.00018	0.00024	0.00026	0.00036	0.0004	0.00046	0.00042	0.0006	0.00074	0.00102	0.00184	0.0108	0.0844	0.07344	0.06062	0.05156	0.0407	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0149  600.0  700.0  6e-05	2e-05	0.0	0.0	2e-05	2e-05	0.0001	2e-05	0.00014	0.0001	0.00016	0.00014	0.00022	0.00016	0.00026	0.00032	0.00036	0.0003	0.00068	0.00048	0.00068	0.00088	0.00102	0.0021	0.01204	0.1226	0.09964	0.079	0.02064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.00729  700.0  800.0  2e-05	0.0	2e-05	0.0	0.0	8e-05	6e-05	8e-05	4e-05	0.0001	0.00014	8e-05	0.00014	0.00012	0.00026	0.00024	0.00016	0.0002	0.00014	0.00016	0.00038	0.00032	0.00052	0.00042	0.00068	0.00104	0.0017	0.00638	0.09498	0.11088	0.0886	0.04652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.00384  800.0  900.0  0.0	2e-05	2e-05	0.0	2e-05	0.0	6e-05	0.0	0.0001	8e-05	8e-05	4e-05	6e-05	0.00014	2e-05	6e-05	0.00016	8e-05	0.00024	0.00024	0.00014	0.00022	0.00018	0.00022	0.00018	0.00044	0.00076	0.00096	0.0009	0.00156	0.00402	0.05504	0.11858	0.09806	0.07486	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.00215  900.0  1000.0  0.0	0.0	2e-05	0.0	0.0	2e-05	2e-05	2e-05	4e-05	4e-05	8e-05	6e-05	0.00012	0.00022	8e-05	0.00024	0.00012	0.00016	0.00016	0.00018	2e-05	8e-05	0.00012	4e-05	0.00016	0.00034	0.00044	0.00044	0.00074	0.00066	0.00074	0.00086	0.00144	0.00334	0.01618	0.19888	0.14228	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.00202  1000.0  1200.0  0.0	0.0	2e-05	0.0	0.0	0.0	4e-05	0.0	6e-05	2e-05	0.0001	2e-05	0.0	0.0001	4e-05	4e-05	0.00018	0.00012	0.00012	6e-05	6e-05	0.00018	0.00016	8e-05	0.00012	0.00018	0.00024	0.00032	0.00046	0.00026	0.00042	0.00056	0.0006	0.0007	0.00076	0.00206	0.01286	0.12056	0.09776	0.0766	0.05594	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.00079  1200.0  1400.0  0.0	0.0	0.0	2e-05	4e-05	0.0	2e-05	4e-05	0.0	2e-05	6e-05	6e-05	6e-05	0.0	4e-05	0.0	6e-05	0.0001	4e-05	2e-05	4e-05	4e-05	0.0	8e-05	8e-05	8e-05	0.0001	0.00024	0.00012	0.00012	0.00016	0.00022	0.0003	0.0003	0.00026	0.00068	0.0006	0.00118	0.00122	0.00224	0.01424	0.12068	0.11654	0.0865	0.0337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
