#===============
# Ref : 1903.06248
# Experiment : ATLAS
# ll~ : ee
# qq~ : uu~
# FF  : vector
# XY  :  LL RR
# coef : 10
# type : Z*Reg
# Nevs : 50000
#===============
#
# XSEC	BIN_MIN	BIN_MAX 	 Kij 
# 225.0 232.51 240.271 248.291 256.579 265.143 273.994 283.139 292.59 302.357 312.449 322.878 333.656 344.793 356.302 368.195 380.485 393.185 406.309 419.872 433.887 448.369 463.336 478.801 494.783 511.299 528.365 546.002 564.227 583.06 602.522 622.634 643.417 664.894 687.087 710.022 733.722 758.213 783.521 809.674 836.7 864.629 893.489 923.313 954.133 985.981 1018.89 1052.9 1088.05 1124.36 1161.9 1200.68 1240.76 1282.17 1324.97 1369.2 1414.9 1462.13 1510.93 1561.36 1613.48 1667.34 1722.99 1780.5 1839.94 1901.35 1964.82 2030.4 2098.17 2168.21 2240.58 2315.37 2392.65 2472.52 2555.05 2640.34 2728.47 2819.54 2913.66 3010.91 3111.41 3215.27 3322.59 3433.5 3548.1 3666.54 3788.92 3915.39 4046.09 4181.14 4320.7 4464.92 4613.96 4767.97 4927.12 5091.58 5261.54 5437.16 5618.6 10000.0 
-9.4517  200.0  300.0  0.0188	0.01924	0.02024	0.02096	0.02192	0.02234	0.0232	0.02296	0.01598	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-8.1448  300.0  400.0  0.00018	0.00026	0.00034	0.00024	0.00036	0.00052	0.00058	0.00132	0.00948	0.02806	0.03052	0.03244	0.03328	0.0323	0.0352	0.0348	0.03726	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-7.2614  400.0  500.0  0.00012	0.00016	4e-05	0.00016	0.00016	0.00018	0.00016	0.0002	0.0002	0.00018	0.00036	0.00032	0.00048	0.00044	0.0005	0.00092	0.00202	0.0239	0.04334	0.04664	0.04642	0.04814	0.049	0.04774	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-6.5247  500.0  600.0  2e-05	6e-05	0.00012	6e-05	6e-05	0.00012	0.00012	6e-05	4e-05	0.00016	0.00024	0.00018	0.00028	0.00022	0.00014	0.00024	0.00034	0.00028	0.00026	0.0007	0.00054	0.00074	0.00134	0.00332	0.0418	0.05926	0.05924	0.0602	0.06102	0.04954	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-5.8786  600.0  700.0  0.0001	2e-05	2e-05	4e-05	0.0001	2e-05	2e-05	4e-05	4e-05	4e-05	0.00012	2e-05	0.00012	4e-05	0.00012	0.0001	0.00024	0.00012	0.00022	0.00016	0.00024	0.00026	0.00036	0.0005	0.00058	0.00072	0.00078	0.00082	0.00218	0.01618	0.07298	0.07432	0.07258	0.07222	0.03798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-5.2959  700.0  800.0  4e-05	2e-05	4e-05	4e-05	8e-05	0.0	2e-05	4e-05	0.0	4e-05	0.00014	6e-05	6e-05	2e-05	2e-05	0.00012	8e-05	0.0001	0.00014	8e-05	0.00024	0.00012	8e-05	0.00016	0.00028	0.0003	0.0003	0.0003	0.00046	0.00038	0.00068	0.001	0.00144	0.0031	0.04336	0.08608	0.08732	0.08528	0.05022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-4.7672  800.0  900.0  0.0	2e-05	2e-05	4e-05	0.0	0.0	2e-05	2e-05	4e-05	4e-05	2e-05	4e-05	6e-05	6e-05	4e-05	0.0001	2e-05	0.0001	0.0002	0.00014	0.00012	0.0001	0.00012	0.00016	0.00016	0.00016	0.00012	0.00024	0.00022	0.00034	0.00028	0.00046	0.00044	0.0007	0.00086	0.00096	0.00126	0.004	0.0457	0.0988	0.09864	0.0973	0.01864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-4.2903  900.0  1000.0  2e-05	0.0	0.0	0.0	0.0	8e-05	6e-05	6e-05	0.0	8e-05	4e-05	2e-05	2e-05	4e-05	0.0001	6e-05	4e-05	2e-05	0.0001	8e-05	6e-05	0.0001	2e-05	8e-05	0.00016	0.00016	8e-05	8e-05	0.0001	0.00024	0.00024	0.00022	0.0002	0.0003	0.00032	0.00046	0.00058	0.00066	0.00074	0.00118	0.00204	0.00706	0.09366	0.11384	0.11172	0.04124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-7.3172  1000.0  1200.0  0.0	2e-05	0.0	2e-05	6e-05	2e-05	4e-05	0.0	2e-05	0.0	4e-05	0.0	6e-05	0.0	6e-05	4e-05	2e-05	6e-05	4e-05	4e-05	4e-05	0.0001	8e-05	0.00014	0.00012	4e-05	4e-05	8e-05	0.0001	4e-05	4e-05	0.00014	8e-05	0.00024	0.00028	0.00036	0.0003	0.00038	0.00034	0.00046	0.00054	0.00064	0.00088	0.00134	0.00382	0.04162	0.06578	0.06648	0.06642	0.06542	0.06018	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-5.8837  1200.0  1400.0  0.0	0.0	0.0	0.0	0.0	4e-05	0.0	2e-05	0.0	2e-05	0.0	4e-05	2e-05	4e-05	2e-05	2e-05	6e-05	6e-05	2e-05	0.0	4e-05	2e-05	6e-05	2e-05	0.00014	0.00014	8e-05	2e-05	6e-05	0.00014	8e-05	0.0001	8e-05	0.00014	0.00014	0.00014	0.00012	0.00026	0.00022	0.00016	0.00016	0.00044	0.00038	0.00038	0.00048	0.00066	0.00084	0.00066	0.00118	0.00238	0.01074	0.07788	0.0778	0.08206	0.07726	0.04656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
